SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
NORTH INTERIOR KARNATAKA,1935,13.90,0.40,0.10,30.10,13.10,120.80,106.80,204.30,80.50,131.70,11.50,1.70,714.90,14.30,43.30,512.40,144.90
NORTH INTERIOR KARNATAKA,1936,0.00,18.40,5.90,13.30,50.40,101.50,62.70,59.50,136.40,50.80,62.70,3.00,564.70,18.40,69.60,360.10,116.60
NORTH INTERIOR KARNATAKA,1937,0.00,14.00,12.80,63.40,16.40,54.40,124.80,36.60,109.60,113.50,0.00,6.90,552.40,14.00,92.50,325.40,120.50
NORTH INTERIOR KARNATAKA,1938,0.00,4.90,43.40,15.60,45.60,119.00,142.10,190.40,200.90,44.20,8.00,1.00,815.10,4.90,104.60,652.40,53.20
NORTH INTERIOR KARNATAKA,1939,0.00,0.00,5.50,11.10,12.90,87.90,113.20,157.80,115.80,122.10,27.60,0.00,653.90,0.00,29.50,474.70,149.70
NORTH INTERIOR KARNATAKA,1940,2.00,0.00,0.10,31.00,64.50,122.70,118.30,138.00,111.90,115.20,18.60,14.40,736.80,2.00,95.60,491.00,148.20
NORTH INTERIOR KARNATAKA,1941,10.70,3.90,7.20,11.20,24.90,64.70,106.30,80.30,164.60,52.50,0.30,9.10,535.70,14.60,43.30,415.80,61.90
NORTH INTERIOR KARNATAKA,1942,0.00,3.20,0.40,30.20,35.70,138.50,111.70,143.70,57.40,33.80,4.20,26.70,585.70,3.20,66.30,451.40,64.70
NORTH INTERIOR KARNATAKA,1943,6.70,0.80,3.10,31.60,117.80,115.60,128.80,71.80,200.90,174.10,28.00,0.00,879.20,7.50,152.40,517.20,202.00
NORTH INTERIOR KARNATAKA,1944,0.00,3.20,30.30,12.30,44.80,92.60,174.60,28.00,140.50,158.80,37.10,0.00,722.10,3.20,87.40,435.70,195.80
NORTH INTERIOR KARNATAKA,1945,0.30,0.00,0.00,11.20,21.30,69.70,191.90,95.70,92.80,57.60,3.50,0.00,544.00,0.30,32.50,450.10,61.10
NORTH INTERIOR KARNATAKA,1946,0.00,7.60,3.80,44.20,56.80,106.70,135.00,127.90,146.20,75.50,102.00,3.30,808.90,7.60,104.80,515.70,180.70
NORTH INTERIOR KARNATAKA,1947,8.60,6.70,11.10,13.90,29.00,102.90,175.50,217.00,161.30,38.40,13.40,8.60,786.30,15.20,54.00,656.70,60.30
NORTH INTERIOR KARNATAKA,1948,0.90,0.00,7.90,40.10,38.20,72.60,110.30,147.30,155.90,79.00,126.30,0.10,778.30,0.90,86.10,486.00,205.30
NORTH INTERIOR KARNATAKA,1949,0.00,1.50,6.40,15.20,72.90,82.50,114.10,100.50,265.40,94.10,10.70,0.00,763.30,1.50,94.50,562.60,104.80
NORTH INTERIOR KARNATAKA,1950,0.00,6.80,4.00,8.20,51.90,94.90,122.60,120.80,180.40,109.80,7.00,0.00,706.50,6.80,64.00,518.80,116.90
NORTH INTERIOR KARNATAKA,1951,0.00,0.00,4.50,17.30,63.80,117.60,179.00,64.80,149.00,101.20,10.40,0.80,708.40,0.00,85.60,510.40,112.40
NORTH INTERIOR KARNATAKA,1952,0.00,8.00,0.10,32.10,98.30,52.90,132.00,64.70,85.20,141.60,0.00,13.70,628.50,8.00,130.40,334.80,155.30
NORTH INTERIOR KARNATAKA,1953,0.00,0.00,0.10,38.90,5.80,127.80,192.40,91.60,186.20,248.30,0.00,0.00,891.20,0.00,44.80,598.00,248.40
NORTH INTERIOR KARNATAKA,1954,0.00,0.00,16.90,19.70,44.90,80.10,216.40,152.70,78.20,62.80,0.20,11.40,683.30,0.00,81.50,527.40,74.30
NORTH INTERIOR KARNATAKA,1955,0.10,0.00,10.00,30.70,92.40,128.70,140.70,223.30,197.20,132.00,12.00,0.00,967.10,0.10,133.10,690.00,143.90
NORTH INTERIOR KARNATAKA,1956,0.00,2.80,1.10,30.20,64.00,96.80,314.10,117.90,144.90,164.60,100.10,2.40,1039.00,2.80,95.30,673.70,267.10
NORTH INTERIOR KARNATAKA,1957,0.00,0.90,5.50,25.50,70.00,115.40,146.60,188.80,87.80,174.30,23.10,0.00,837.80,0.90,101.00,538.60,197.30
NORTH INTERIOR KARNATAKA,1958,2.00,0.20,7.30,46.00,100.30,55.20,174.80,179.70,71.20,83.70,31.00,0.50,752.00,2.20,153.60,480.90,115.30
NORTH INTERIOR KARNATAKA,1959,0.10,0.00,0.60,26.20,43.80,163.20,155.10,90.60,148.80,52.30,17.20,0.60,698.50,0.10,70.60,557.70,70.10
NORTH INTERIOR KARNATAKA,1960,0.00,0.00,14.90,17.20,79.60,86.80,96.40,29.40,313.90,32.90,20.40,0.10,691.60,0.00,111.60,526.50,53.40
NORTH INTERIOR KARNATAKA,1961,0.10,0.60,6.40,32.10,102.10,99.90,245.40,78.40,33.10,144.90,5.60,0.00,748.60,0.60,140.60,456.90,150.60
NORTH INTERIOR KARNATAKA,1962,0.00,5.00,2.90,58.80,52.50,82.10,140.10,144.70,165.70,99.30,25.40,62.40,839.10,5.00,114.30,532.60,187.20
NORTH INTERIOR KARNATAKA,1963,0.00,10.90,33.90,34.40,78.90,113.10,73.90,195.50,63.00,178.60,1.00,0.00,783.10,11.00,147.20,445.40,179.60
NORTH INTERIOR KARNATAKA,1964,0.00,0.80,4.30,16.90,14.60,97.60,211.70,129.20,289.10,110.80,22.40,2.40,899.80,0.80,35.80,727.60,135.60
NORTH INTERIOR KARNATAKA,1965,1.30,0.00,0.50,14.00,17.20,110.40,185.90,120.00,150.10,3.80,2.80,26.80,632.90,1.30,31.70,566.40,33.50
NORTH INTERIOR KARNATAKA,1966,13.40,0.30,5.50,10.60,82.90,68.90,145.50,80.70,160.60,54.80,92.00,8.40,723.60,13.70,98.90,455.80,155.20
NORTH INTERIOR KARNATAKA,1967,1.20,0.00,11.80,34.60,32.50,74.10,187.10,72.50,141.90,80.00,1.70,8.40,645.70,1.20,78.80,475.60,90.10
NORTH INTERIOR KARNATAKA,1968,1.90,15.80,2.70,41.20,32.20,92.40,162.30,47.60,202.50,98.50,29.90,0.30,727.30,17.70,76.10,504.80,128.70
NORTH INTERIOR KARNATAKA,1969,0.00,0.00,4.10,14.90,40.60,89.40,151.10,159.20,121.50,113.70,33.50,1.30,729.10,0.00,59.50,521.20,148.40
NORTH INTERIOR KARNATAKA,1970,0.40,0.20,1.00,31.50,76.50,80.70,131.50,199.90,173.20,95.70,0.00,0.00,790.80,0.60,109.10,585.30,95.70
NORTH INTERIOR KARNATAKA,1971,0.90,0.00,0.30,23.90,69.30,102.20,53.70,121.00,109.00,131.20,0.60,0.00,612.10,0.90,93.50,385.90,131.80
NORTH INTERIOR KARNATAKA,1972,0.00,2.40,1.30,19.50,45.90,79.40,100.80,40.70,126.30,47.20,34.40,1.40,499.40,2.40,66.80,347.30,83.00
NORTH INTERIOR KARNATAKA,1973,0.00,0.00,0.20,10.10,29.70,136.20,101.30,154.00,100.60,212.50,5.60,0.50,750.80,0.00,40.00,492.10,218.70
NORTH INTERIOR KARNATAKA,1974,0.00,0.00,5.00,23.90,83.90,93.30,98.90,92.20,242.50,176.90,0.50,0.00,817.30,0.00,112.80,527.00,177.50
NORTH INTERIOR KARNATAKA,1975,8.20,1.10,5.60,7.20,59.60,104.20,238.60,109.60,214.80,323.10,21.60,0.10,1093.70,9.30,72.50,667.20,344.80
NORTH INTERIOR KARNATAKA,1976,0.00,0.00,5.50,35.10,11.10,82.50,131.60,147.90,74.10,15.60,57.90,0.10,561.30,0.00,51.70,436.10,73.60
NORTH INTERIOR KARNATAKA,1977,0.00,1.20,10.70,34.80,75.00,170.30,144.40,135.90,70.50,134.20,72.30,0.60,849.90,1.20,120.40,521.20,207.10
NORTH INTERIOR KARNATAKA,1978,0.50,13.20,0.80,35.10,76.90,102.00,165.90,160.30,204.80,85.90,55.10,4.30,904.90,13.70,112.90,633.00,145.20
NORTH INTERIOR KARNATAKA,1979,2.00,13.10,2.40,7.30,60.70,141.70,125.40,168.80,291.40,54.50,95.80,0.10,963.20,15.00,70.50,727.30,150.40
NORTH INTERIOR KARNATAKA,1980,0.10,0.00,1.60,51.50,20.10,149.10,126.00,171.60,125.90,19.80,22.60,3.40,691.70,0.10,73.20,572.50,45.90
NORTH INTERIOR KARNATAKA,1981,6.20,0.00,10.30,12.10,39.60,160.80,127.50,151.90,284.30,68.30,16.10,0.10,877.30,6.20,62.00,724.60,84.50
NORTH INTERIOR KARNATAKA,1982,0.10,0.00,0.80,13.80,59.80,87.20,163.40,83.20,145.50,83.80,43.80,0.00,681.40,0.10,74.40,479.30,127.60
NORTH INTERIOR KARNATAKA,1983,0.00,0.00,0.00,0.20,24.50,167.40,135.10,169.00,198.10,66.50,8.30,8.70,777.90,0.00,24.80,669.70,83.50
NORTH INTERIOR KARNATAKA,1984,0.40,3.90,6.20,14.30,8.00,64.10,217.40,62.10,127.10,113.50,1.10,0.10,618.10,4.30,28.50,470.70,114.60
NORTH INTERIOR KARNATAKA,1985,2.90,0.00,6.80,20.80,34.10,86.60,109.70,67.70,75.80,94.70,1.40,0.60,501.20,2.90,61.80,339.80,96.80
NORTH INTERIOR KARNATAKA,1986,11.00,7.40,1.40,23.20,38.10,124.90,76.10,129.00,114.10,29.50,60.40,5.30,620.40,18.40,62.80,444.10,95.20
NORTH INTERIOR KARNATAKA,1987,0.40,0.90,0.50,2.00,44.90,124.00,83.10,166.60,109.30,119.70,68.90,26.80,747.40,1.40,47.50,483.10,215.50
NORTH INTERIOR KARNATAKA,1988,1.30,1.60,1.50,38.30,34.50,77.20,170.60,219.50,214.20,16.10,2.00,18.80,795.40,2.90,74.30,681.40,36.90
NORTH INTERIOR KARNATAKA,1989,0.00,0.00,21.60,10.70,28.50,102.00,199.60,64.10,203.30,23.30,8.90,14.10,676.20,0.00,60.80,569.00,46.30
NORTH INTERIOR KARNATAKA,1990,4.80,0.00,0.10,7.80,127.30,129.70,96.20,170.00,64.20,95.60,23.30,0.00,719.00,4.80,135.10,460.10,119.00
NORTH INTERIOR KARNATAKA,1991,0.20,0.00,1.30,47.30,59.80,235.70,155.60,94.00,67.60,49.60,8.90,0.00,720.00,0.20,108.40,552.90,58.50
NORTH INTERIOR KARNATAKA,1992,0.00,0.00,0.00,12.70,48.10,108.00,100.00,121.00,85.10,68.00,125.40,0.00,668.30,0.00,60.90,414.10,193.30
NORTH INTERIOR KARNATAKA,1993,0.00,0.10,6.50,11.40,37.60,69.30,134.90,128.10,94.80,201.90,10.80,36.40,731.80,0.10,55.50,427.10,249.10
NORTH INTERIOR KARNATAKA,1994,4.20,0.30,0.20,35.30,16.80,101.80,146.00,95.90,38.10,200.30,4.20,0.00,643.00,4.50,52.30,381.70,204.50
NORTH INTERIOR KARNATAKA,1995,28.30,0.10,5.40,11.80,33.10,75.50,140.90,95.90,104.30,148.90,18.20,0.00,662.30,28.40,50.30,416.50,167.10
NORTH INTERIOR KARNATAKA,1996,0.00,0.00,0.50,20.50,25.10,138.50,98.20,165.20,199.50,154.20,7.50,2.60,811.80,0.00,46.10,601.40,164.30
NORTH INTERIOR KARNATAKA,1997,4.30,0.00,14.80,22.60,17.50,213.00,272.80,290.10,76.90,85.30,64.60,33.80,1095.60,4.30,54.90,852.70,183.70
NORTH INTERIOR KARNATAKA,1998,0.00,0.00,0.40,6.10,32.70,107.80,140.40,155.40,223.10,172.70,13.90,0.10,852.50,0.00,39.20,626.70,186.60
NORTH INTERIOR KARNATAKA,1999,0.00,3.40,0.60,3.90,89.00,93.20,130.50,89.50,97.50,152.90,0.30,0.00,660.80,3.40,93.50,410.70,153.20
NORTH INTERIOR KARNATAKA,2000,0.40,2.60,0.10,8.40,49.00,107.50,127.10,164.60,134.40,115.10,2.80,0.50,712.40,3.00,57.40,533.60,118.30
NORTH INTERIOR KARNATAKA,2001,2.10,0.00,0.10,22.10,13.30,60.90,62.10,108.80,187.10,137.50,2.50,1.40,598.00,2.10,35.50,418.90,141.40
NORTH INTERIOR KARNATAKA,2002,3.80,7.90,0.30,14.70,40.60,108.20,54.70,118.20,52.20,126.40,3.40,0.00,530.50,11.70,55.60,333.40,129.90
NORTH INTERIOR KARNATAKA,2003,0.30,1.50,15.20,24.90,3.50,66.90,94.40,104.00,64.30,92.10,4.20,2.20,473.50,1.80,43.60,329.70,98.40
NORTH INTERIOR KARNATAKA,2004,2.60,2.70,1.60,29.90,93.80,106.10,111.70,92.80,134.60,61.60,4.30,0.20,641.90,5.30,125.30,445.20,66.10
NORTH INTERIOR KARNATAKA,2005,5.80,0.80,5.50,52.50,34.50,98.70,219.40,123.30,159.70,102.30,5.00,0.10,807.50,6.60,92.60,601.00,107.40
NORTH INTERIOR KARNATAKA,2006,0.00,0.00,16.80,12.10,79.00,130.20,113.90,89.10,136.80,43.60,29.00,0.00,650.60,0.00,107.90,470.00,72.60
NORTH INTERIOR KARNATAKA,2007,11.70,6.80,7.70,27.00,38.90,215.50,117.20,143.40,205.40,40.50,13.50,9.20,836.90,18.50,73.70,681.50,63.20
NORTH INTERIOR KARNATAKA,2008,0.40,9.20,109.20,22.80,29.20,71.60,80.60,147.70,152.50,54.10,29.80,5.30,712.40,9.60,161.30,452.30,89.20
NORTH INTERIOR KARNATAKA,2009,0.30,0.00,9.90,17.40,63.10,112.00,134.90,135.40,215.60,168.60,42.30,13.90,913.50,0.30,90.40,597.90,224.90
NORTH INTERIOR KARNATAKA,2010,9.60,2.50,0.50,15.50,39.50,110.10,193.50,207.50,119.20,82.10,71.90,1.20,853.20,12.10,55.60,630.40,155.20
NORTH INTERIOR KARNATAKA,2011,0.50,7.20,7.20,41.20,46.80,101.30,150.80,152.00,69.00,73.40,5.70,0.00,655.20,7.70,95.20,473.10,79.20
NORTH INTERIOR KARNATAKA,2012,28.50,6.20,0.40,35.40,19.50,60.00,114.50,105.50,79.20,85.20,46.50,2.90,583.80,34.70,55.30,359.30,134.50
NORTH INTERIOR KARNATAKA,2013,1.20,6.10,3.00,25.40,47.40,99.40,160.70,73.90,201.00,101.00,4.20,0.10,723.20,7.30,75.70,534.90,105.20
NORTH INTERIOR KARNATAKA,2014,0.00,6.10,29.20,26.40,93.00,50.40,136.80,205.20,90.20,80.30,25.00,14.10,756.80,6.10,148.70,482.50,119.50
NORTH INTERIOR KARNATAKA,2015,2.40,0.00,27.50,50.80,45.30,89.60,38.50,78.40,150.80,61.20,5.70,1.70,551.90,2.40,123.60,357.20,68.60
