SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
SOUTH INTERIOR KARNATAKA,1935,6.20,1.20,5.20,48.60,52.60,121.90,211.00,197.10,105.20,191.60,6.80,7.30,954.50,7.40,106.30,635.20,205.60
SOUTH INTERIOR KARNATAKA,1936,0.00,6.20,34.70,15.70,102.10,185.20,156.20,111.60,176.10,89.50,76.50,4.50,958.40,6.30,152.50,629.20,170.50
SOUTH INTERIOR KARNATAKA,1937,0.10,9.80,14.60,90.80,81.60,99.60,232.70,78.00,121.70,147.00,25.50,9.70,911.20,9.90,187.00,532.00,182.20
SOUTH INTERIOR KARNATAKA,1938,0.00,3.90,17.40,40.70,45.80,144.40,153.80,237.60,178.70,30.60,15.90,2.60,871.40,3.90,103.90,714.60,49.10
SOUTH INTERIOR KARNATAKA,1939,3.50,0.00,13.10,70.50,49.60,92.10,184.70,198.10,114.70,226.60,71.60,0.00,1024.60,3.50,133.20,589.60,298.10
SOUTH INTERIOR KARNATAKA,1940,0.00,0.10,0.70,60.10,138.30,177.60,203.40,188.70,80.70,174.90,139.70,15.80,1180.00,0.20,199.10,650.40,330.40
SOUTH INTERIOR KARNATAKA,1941,1.20,2.30,2.30,43.80,73.80,154.90,186.50,154.90,129.80,108.40,19.50,60.20,937.60,3.40,119.90,626.20,188.10
SOUTH INTERIOR KARNATAKA,1942,0.10,2.00,0.50,45.00,91.00,164.10,247.50,145.90,77.30,109.00,26.70,23.70,932.90,2.10,136.40,634.80,159.50
SOUTH INTERIOR KARNATAKA,1943,24.40,0.90,3.70,48.30,189.90,88.50,243.10,67.50,137.00,283.00,50.80,0.00,1137.10,25.30,241.90,536.00,333.90
SOUTH INTERIOR KARNATAKA,1944,0.20,24.30,37.00,21.70,98.50,100.00,275.10,82.00,127.20,178.50,74.40,6.70,1025.70,24.50,157.30,584.30,259.60
SOUTH INTERIOR KARNATAKA,1945,0.40,1.20,0.30,54.90,93.30,79.90,260.90,109.90,72.60,85.20,33.70,0.10,792.30,1.60,148.40,523.30,119.00
SOUTH INTERIOR KARNATAKA,1946,0.10,2.40,14.80,62.50,86.90,146.80,201.50,255.90,168.10,112.90,150.30,42.90,1245.00,2.50,164.20,772.20,306.10
SOUTH INTERIOR KARNATAKA,1947,8.10,5.90,10.00,22.40,53.20,83.50,238.90,236.20,139.70,127.60,15.20,17.60,958.30,14.00,85.60,698.30,160.50
SOUTH INTERIOR KARNATAKA,1948,4.00,0.10,3.20,70.70,153.90,135.60,188.60,255.60,61.10,117.70,81.50,2.10,1074.10,4.00,227.80,641.00,201.30
SOUTH INTERIOR KARNATAKA,1949,0.10,0.10,3.80,32.10,103.60,82.40,179.50,165.20,107.80,188.30,13.60,0.00,876.40,0.20,139.40,534.90,201.90
SOUTH INTERIOR KARNATAKA,1950,0.10,13.30,0.80,6.50,61.30,91.20,268.80,148.70,154.50,133.70,77.10,0.40,956.50,13.40,68.70,663.30,211.20
SOUTH INTERIOR KARNATAKA,1951,0.20,0.00,13.00,60.90,135.20,111.70,205.70,89.40,177.90,98.00,33.30,0.00,925.30,0.20,209.10,584.70,131.30
SOUTH INTERIOR KARNATAKA,1952,0.30,10.70,0.60,40.00,76.80,106.80,176.20,156.20,66.70,188.60,0.70,48.20,871.80,11.00,117.50,505.80,237.50
SOUTH INTERIOR KARNATAKA,1953,0.50,2.20,0.70,71.00,34.40,163.70,368.50,191.50,113.00,307.40,2.60,0.50,1255.90,2.60,106.10,836.80,310.40
SOUTH INTERIOR KARNATAKA,1954,1.80,0.50,8.90,38.50,127.20,139.30,298.50,175.60,56.90,164.80,0.50,18.60,1031.10,2.30,174.50,670.30,183.90
SOUTH INTERIOR KARNATAKA,1955,0.90,0.10,10.40,48.70,168.20,135.90,88.90,151.60,201.20,175.10,18.10,2.90,1002.00,1.00,227.40,577.50,196.10
SOUTH INTERIOR KARNATAKA,1956,0.40,1.40,2.50,68.50,62.50,209.60,251.30,137.10,120.10,265.00,124.00,1.20,1243.70,1.80,133.50,718.10,390.30
SOUTH INTERIOR KARNATAKA,1957,0.00,0.50,9.40,18.60,169.00,174.90,242.60,147.20,47.00,177.60,77.90,0.10,1064.70,0.50,196.90,611.60,255.60
SOUTH INTERIOR KARNATAKA,1958,3.30,1.30,13.10,60.60,134.50,163.20,340.20,201.70,123.10,108.70,59.60,0.60,1210.00,4.60,208.20,828.20,168.90
SOUTH INTERIOR KARNATAKA,1959,0.20,2.50,0.30,25.20,89.80,255.80,425.60,172.20,218.20,55.40,29.30,6.30,1280.90,2.70,115.30,1071.80,91.10
SOUTH INTERIOR KARNATAKA,1960,0.30,0.00,15.30,42.40,92.60,119.80,254.30,124.40,162.70,112.80,65.30,0.20,989.90,0.30,150.20,661.20,178.20
SOUTH INTERIOR KARNATAKA,1961,2.10,3.40,2.60,62.50,161.60,196.20,492.70,213.50,93.80,165.40,14.30,1.40,1409.50,5.50,226.70,996.20,181.10
SOUTH INTERIOR KARNATAKA,1962,1.40,6.90,5.50,81.30,118.50,66.10,310.40,268.50,149.10,203.70,29.60,65.90,1307.20,8.30,205.40,794.20,299.30
SOUTH INTERIOR KARNATAKA,1963,1.20,2.80,13.00,51.60,78.10,108.50,197.50,232.50,92.60,193.80,9.00,12.30,992.80,3.90,142.70,631.10,215.10
SOUTH INTERIOR KARNATAKA,1964,0.00,0.10,0.70,23.60,51.00,122.20,280.00,305.40,182.70,121.50,78.40,3.80,1169.40,0.10,75.20,890.30,203.70
SOUTH INTERIOR KARNATAKA,1965,1.00,0.20,4.60,24.60,42.00,129.80,245.20,141.10,81.40,17.70,25.80,21.70,735.20,1.20,71.30,597.50,65.10
SOUTH INTERIOR KARNATAKA,1966,4.20,0.90,2.50,24.70,90.90,82.30,256.10,91.00,188.50,132.80,123.20,13.80,1010.90,5.20,118.10,617.80,269.80
SOUTH INTERIOR KARNATAKA,1967,5.70,0.00,4.70,25.70,77.80,136.30,350.40,157.30,57.80,96.20,12.30,16.00,940.30,5.70,108.30,701.80,124.60
SOUTH INTERIOR KARNATAKA,1968,0.00,8.00,8.50,47.50,71.80,120.60,284.10,124.70,209.70,99.30,23.40,3.40,1001.00,8.00,127.80,739.20,126.00
SOUTH INTERIOR KARNATAKA,1969,0.00,0.00,2.30,37.80,101.90,100.80,289.50,216.30,104.00,174.80,51.40,27.70,1106.50,0.00,142.00,710.60,253.90
SOUTH INTERIOR KARNATAKA,1970,1.40,5.40,4.30,49.50,129.60,99.50,210.10,206.40,129.00,217.60,20.90,0.20,1073.80,6.70,183.40,645.00,238.70
SOUTH INTERIOR KARNATAKA,1971,2.00,5.30,2.70,37.90,100.50,204.50,174.90,180.70,161.70,122.30,17.40,10.30,1020.20,7.30,141.10,721.70,150.00
SOUTH INTERIOR KARNATAKA,1972,0.00,1.10,0.10,26.90,190.50,153.60,214.60,97.60,176.20,135.70,26.30,41.50,1064.00,1.10,217.50,642.00,203.50
SOUTH INTERIOR KARNATAKA,1973,0.00,0.00,0.20,21.80,102.40,214.90,232.70,220.80,118.00,140.50,26.50,8.70,1086.60,0.00,124.40,786.50,175.70
SOUTH INTERIOR KARNATAKA,1974,0.10,0.00,4.30,34.50,113.20,71.00,281.80,166.70,235.00,138.20,6.60,0.00,1051.50,0.10,152.00,754.50,144.90
SOUTH INTERIOR KARNATAKA,1975,4.10,3.20,15.50,21.00,93.00,224.80,260.60,252.80,224.00,157.70,76.30,1.30,1334.30,7.30,129.40,962.20,235.30
SOUTH INTERIOR KARNATAKA,1976,0.00,0.10,2.60,66.90,25.90,64.00,203.70,148.30,87.20,54.40,106.50,1.70,761.20,0.10,95.30,503.10,162.60
SOUTH INTERIOR KARNATAKA,1977,0.00,1.30,13.80,51.20,136.80,168.50,227.70,134.50,166.50,224.60,82.80,0.10,1207.80,1.30,201.80,697.10,307.40
SOUTH INTERIOR KARNATAKA,1978,0.50,7.00,2.60,40.10,104.50,188.10,281.80,231.20,156.80,107.10,81.00,30.80,1231.60,7.50,147.30,857.90,219.00
SOUTH INTERIOR KARNATAKA,1979,0.30,29.20,4.10,31.30,49.00,192.80,189.30,207.90,219.60,81.90,113.90,1.40,1120.80,29.50,84.40,809.60,197.20
SOUTH INTERIOR KARNATAKA,1980,0.00,0.00,7.20,79.10,99.00,228.00,287.70,179.60,161.80,99.60,81.10,1.90,1225.00,0.00,185.20,857.10,182.70
SOUTH INTERIOR KARNATAKA,1981,1.80,0.10,19.60,25.50,94.90,136.30,189.40,299.80,254.60,123.20,32.80,6.50,1184.60,1.90,140.00,880.20,162.50
SOUTH INTERIOR KARNATAKA,1982,0.10,0.00,2.00,18.30,99.20,151.10,217.00,240.80,126.90,97.10,50.80,0.20,1003.50,0.10,119.50,735.80,148.10
SOUTH INTERIOR KARNATAKA,1983,0.00,0.00,0.90,5.10,77.00,215.30,206.60,262.50,185.90,97.80,21.10,38.90,1111.20,0.00,83.00,870.30,157.80
SOUTH INTERIOR KARNATAKA,1984,2.10,7.90,75.40,39.00,44.70,196.20,256.80,122.30,167.10,142.30,5.70,4.40,1063.90,10.00,159.10,742.40,152.40
SOUTH INTERIOR KARNATAKA,1985,4.10,0.10,13.80,42.10,52.80,193.30,138.70,172.30,139.70,67.40,29.30,5.80,859.30,4.20,108.60,644.00,102.50
SOUTH INTERIOR KARNATAKA,1986,13.90,9.20,3.90,26.20,51.70,210.00,149.90,208.20,175.30,79.40,94.10,8.40,1030.20,23.10,81.80,743.40,181.80
SOUTH INTERIOR KARNATAKA,1987,0.30,0.00,4.50,9.20,64.20,135.70,114.90,151.70,139.90,205.40,76.90,31.90,934.70,0.30,77.90,542.30,314.20
SOUTH INTERIOR KARNATAKA,1988,0.20,2.90,11.90,71.40,84.90,68.00,276.00,251.30,199.20,30.60,5.90,19.90,1022.20,3.10,168.20,794.60,56.40
SOUTH INTERIOR KARNATAKA,1989,0.00,0.10,12.50,24.00,53.30,145.00,286.30,135.00,149.40,86.90,15.70,5.20,913.50,0.10,89.80,715.70,107.90
SOUTH INTERIOR KARNATAKA,1990,4.00,0.10,5.00,15.20,115.10,130.10,148.50,193.80,59.00,128.50,47.00,2.20,848.50,4.20,135.30,531.30,177.70
SOUTH INTERIOR KARNATAKA,1991,1.00,0.10,2.60,64.20,108.60,248.90,261.90,165.50,115.80,192.50,60.00,0.10,1221.20,1.10,175.30,792.20,252.60
SOUTH INTERIOR KARNATAKA,1992,0.20,0.30,0.00,28.60,78.90,269.40,202.10,215.90,145.50,113.50,146.50,0.20,1201.00,0.40,107.50,832.90,260.20
SOUTH INTERIOR KARNATAKA,1993,0.00,0.50,6.20,22.90,66.40,149.00,204.70,189.90,105.30,234.50,25.00,33.70,1038.10,0.50,95.50,648.90,293.20
SOUTH INTERIOR KARNATAKA,1994,11.70,2.40,3.90,54.60,70.90,184.90,336.40,132.60,96.40,238.60,24.80,0.50,1157.80,14.10,129.40,750.40,263.90
SOUTH INTERIOR KARNATAKA,1995,4.20,0.20,3.50,32.10,70.90,79.60,248.40,179.80,135.60,98.80,30.10,0.00,883.20,4.40,106.50,643.40,128.90
SOUTH INTERIOR KARNATAKA,1996,1.10,0.20,1.50,49.80,52.80,204.40,187.30,187.40,188.30,132.90,10.90,27.50,1044.00,1.30,104.00,767.50,171.20
SOUTH INTERIOR KARNATAKA,1997,4.90,0.10,26.20,26.00,45.30,178.90,251.70,246.80,108.40,134.40,123.80,33.60,1180.00,4.90,97.50,785.80,291.80
SOUTH INTERIOR KARNATAKA,1998,0.00,0.00,3.50,31.60,47.00,155.60,278.40,205.50,175.80,148.90,55.00,11.70,1113.30,0.10,82.20,815.40,215.70
SOUTH INTERIOR KARNATAKA,1999,0.10,4.60,1.50,42.20,131.20,129.50,289.60,138.80,108.00,271.90,28.80,3.50,1149.60,4.70,174.90,665.90,304.20
SOUTH INTERIOR KARNATAKA,2000,1.40,15.50,0.30,46.30,59.30,167.50,200.50,300.60,183.50,206.20,14.10,12.10,1207.20,16.90,105.90,852.10,232.30
SOUTH INTERIOR KARNATAKA,2001,0.50,1.10,1.70,90.60,30.40,127.20,168.20,152.00,189.90,122.70,40.00,2.10,926.30,1.60,122.70,637.20,164.80
SOUTH INTERIOR KARNATAKA,2002,2.00,11.40,2.30,20.60,77.20,131.90,92.60,155.10,74.90,168.40,18.80,0.60,755.80,13.40,100.00,454.50,187.80
SOUTH INTERIOR KARNATAKA,2003,0.10,4.20,20.10,36.40,9.60,118.20,162.50,152.20,51.90,192.40,11.50,3.60,762.80,4.30,66.10,484.90,207.40
SOUTH INTERIOR KARNATAKA,2004,9.10,12.80,16.40,62.20,180.20,196.60,191.70,211.10,117.50,101.50,24.00,10.40,1133.40,21.90,258.70,716.80,136.00
SOUTH INTERIOR KARNATAKA,2005,7.20,3.90,3.20,76.00,74.70,138.70,333.50,233.20,145.50,241.80,56.30,5.30,1319.30,11.10,153.80,851.00,303.50
SOUTH INTERIOR KARNATAKA,2006,0.20,0.10,35.40,24.70,127.10,183.70,226.70,172.90,112.00,61.70,84.90,1.10,1030.50,0.30,187.20,695.30,147.70
SOUTH INTERIOR KARNATAKA,2007,0.10,0.30,0.90,39.80,76.70,216.70,267.20,245.50,198.50,152.50,18.20,14.60,1231.00,0.40,117.50,927.90,185.30
SOUTH INTERIOR KARNATAKA,2008,0.80,20.70,108.90,24.90,66.30,149.80,203.40,269.80,141.40,117.10,32.30,5.20,1140.60,21.50,200.10,764.40,154.60
SOUTH INTERIOR KARNATAKA,2009,0.10,0.10,27.30,25.40,101.30,101.60,324.70,153.20,247.90,98.20,55.70,22.90,1158.40,0.20,153.90,827.50,176.80
SOUTH INTERIOR KARNATAKA,2010,7.90,1.70,5.60,71.10,94.90,129.10,235.10,228.10,150.70,129.60,183.50,2.50,1239.70,9.50,171.60,743.10,315.50
SOUTH INTERIOR KARNATAKA,2011,2.10,12.40,12.40,80.20,83.50,177.10,202.40,199.50,111.20,144.80,56.70,5.00,1087.40,14.50,176.10,690.20,206.50
SOUTH INTERIOR KARNATAKA,2012,4.60,5.50,8.10,99.00,45.60,81.80,144.70,236.50,100.60,62.80,82.60,6.20,877.80,10.10,152.60,563.50,151.60
SOUTH INTERIOR KARNATAKA,2013,0.50,10.10,11.70,34.60,95.60,176.20,307.40,151.70,191.80,103.70,24.90,2.40,1110.70,10.60,142.00,827.10,131.00
SOUTH INTERIOR KARNATAKA,2014,0.40,2.40,17.70,46.70,130.50,106.80,271.60,254.60,161.60,152.90,20.20,18.70,1184.20,2.80,195.00,794.50,191.80
SOUTH INTERIOR KARNATAKA,2015,1.70,0.20,24.40,80.50,125.30,218.70,112.00,136.60,164.50,106.10,138.10,4.40,1112.50,1.90,230.20,631.80,248.60
