SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
SUB HIMALAYAN WEST BENGAL & SIKKIM,1932,3.00,7.00,8.60,72.40,255.90,731.30,363.50,582.90,380.10,154.40,132.10,24.40,2715.60,10.00,336.90,2057.80,310.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1933,16.50,9.40,0.50,112.40,206.00,565.30,653.30,512.30,284.10,149.30,3.90,1.10,2514.20,25.90,318.90,2015.00,154.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1934,10.50,60.20,0.40,86.80,227.50,517.20,656.20,455.60,436.30,151.40,4.00,6.80,2612.90,70.70,314.70,2065.40,162.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1935,9.50,28.40,16.60,24.20,248.90,609.20,365.40,935.10,521.70,18.00,6.30,1.80,2785.10,37.90,289.70,2431.50,26.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1936,3.70,8.90,46.70,85.70,274.80,410.40,663.80,508.70,536.00,113.20,0.10,8.30,2660.30,12.50,407.30,2118.80,121.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1937,0.00,68.60,2.20,63.70,270.20,317.20,477.30,654.00,354.80,351.60,6.70,2.00,2568.40,68.60,336.00,1803.40,360.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1938,0.80,8.20,7.60,76.20,460.90,889.20,699.40,539.00,461.00,102.40,4.40,0.10,3249.30,8.90,544.70,2588.70,106.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1939,0.00,19.80,5.80,6.70,268.30,626.30,605.90,460.50,444.60,146.30,6.50,0.30,2591.10,19.80,280.80,2137.40,153.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1940,0.10,54.20,121.20,24.70,217.10,469.10,600.30,400.80,408.40,11.70,9.50,3.10,2320.20,54.20,363.00,1878.70,24.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1941,3.80,6.30,12.70,85.40,378.80,470.10,544.90,582.10,452.80,154.50,22.00,4.50,2718.00,10.10,477.00,2049.90,181.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1942,6.60,19.50,45.70,186.90,253.80,537.80,382.20,363.80,511.70,49.70,7.60,0.00,2365.40,26.10,486.40,1795.60,57.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1943,42.00,38.80,30.30,185.00,209.60,828.90,450.00,555.70,532.80,39.60,4.00,0.90,2917.60,80.80,424.90,2367.40,44.50
SUB HIMALAYAN WEST BENGAL & SIKKIM,1944,37.10,15.70,53.90,105.90,248.80,585.90,446.90,416.70,613.30,52.10,6.90,0.00,2583.20,52.80,408.60,2062.80,59.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1945,27.80,21.30,6.90,120.30,305.40,398.30,551.30,680.00,406.90,235.90,0.00,1.30,2755.40,49.20,432.60,2036.50,237.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1946,0.00,11.60,34.20,182.80,248.70,523.40,599.90,401.10,461.70,297.00,7.80,0.20,2768.50,11.60,465.70,1986.10,305.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1947,1.60,0.80,93.40,76.00,171.10,377.70,688.10,439.20,542.00,141.90,1.90,0.50,2534.10,2.40,340.50,2046.90,144.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1948,0.50,15.50,21.50,178.30,357.50,556.30,798.00,415.50,349.20,185.80,57.10,1.30,2936.60,15.90,557.30,2119.10,244.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1949,9.60,25.50,14.10,281.80,351.90,660.90,645.10,586.30,395.80,311.40,0.10,5.10,3287.70,35.10,647.80,2288.10,316.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,1950,0.30,19.60,27.90,48.40,210.40,747.50,570.90,639.90,366.20,131.00,0.20,0.30,2762.50,19.90,286.70,2324.50,131.50
SUB HIMALAYAN WEST BENGAL & SIKKIM,1951,1.00,0.50,22.70,69.30,239.80,546.50,778.30,503.70,326.10,158.00,37.30,0.00,2683.10,1.50,331.70,2154.50,195.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1952,1.30,22.20,80.80,168.20,420.80,580.60,713.00,522.90,587.90,148.80,20.70,3.70,3270.70,23.40,669.90,2404.30,173.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1953,28.20,10.70,88.10,64.50,253.20,427.70,755.20,315.50,540.70,105.70,0.40,4.10,2594.00,39.00,405.80,2039.10,110.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1954,15.70,10.20,10.00,71.10,308.90,841.50,961.50,496.20,250.80,85.60,0.70,3.50,3055.60,25.90,390.00,2549.90,89.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,1955,4.60,2.80,34.60,71.50,220.50,541.00,1064.60,626.20,365.00,51.30,6.10,4.60,2992.90,7.40,326.60,2596.90,62.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1956,14.80,1.40,42.60,164.90,420.90,747.90,471.40,486.80,285.20,215.80,30.10,3.60,2885.50,16.20,628.40,1991.40,249.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1957,103.00,8.90,25.50,10.60,167.70,430.20,650.60,535.40,208.40,73.70,7.70,3.80,2225.50,112.00,203.70,1824.60,85.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1958,8.10,17.50,14.80,120.60,269.40,487.80,500.30,898.10,353.20,145.60,1.80,3.00,2820.30,25.60,404.80,2239.40,150.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1959,99.80,5.70,64.30,111.60,218.70,565.90,538.60,291.70,337.90,345.00,0.90,0.10,2580.10,105.50,394.60,1734.20,346.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1960,0.10,6.50,52.00,4.80,293.20,407.20,764.50,387.20,623.00,71.90,0.00,0.00,2610.50,6.60,350.00,2182.00,71.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1961,11.50,38.90,19.60,39.30,279.20,448.30,448.90,542.00,341.50,127.50,2.10,5.40,2304.20,50.40,338.10,1780.80,135.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1962,33.00,21.70,14.40,57.20,318.70,537.10,516.60,663.20,279.50,77.40,0.40,2.60,2521.70,54.70,390.30,1996.40,80.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1963,2.10,0.70,32.20,103.90,323.60,409.40,676.10,611.90,267.70,152.50,21.70,3.00,2604.70,2.70,459.70,1965.10,177.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1964,0.00,1.20,9.40,127.00,184.70,613.20,959.10,445.60,486.80,151.00,3.40,0.10,2981.40,1.20,321.00,2504.70,154.50
SUB HIMALAYAN WEST BENGAL & SIKKIM,1965,0.20,22.00,48.20,69.50,232.40,444.60,697.60,830.20,345.70,39.50,32.70,0.20,2762.70,22.10,350.10,2318.20,72.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1966,29.50,7.60,3.00,51.50,231.70,287.50,741.50,682.80,357.30,100.90,18.30,3.80,2515.30,37.10,286.20,2069.10,123.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1967,2.30,0.10,98.80,85.30,213.70,727.50,901.60,274.10,409.40,128.70,7.90,11.10,2860.50,2.40,397.80,2312.60,147.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,1968,26.30,4.70,34.30,90.80,237.30,646.70,827.60,594.20,514.80,314.30,87.30,0.50,3378.80,31.00,362.40,2583.30,402.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1969,11.50,2.80,45.10,77.50,273.30,504.80,550.50,448.20,431.20,45.80,34.10,0.00,2424.90,14.40,396.00,1934.60,79.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1970,18.00,13.40,7.60,162.50,162.70,556.60,731.20,425.40,560.80,60.70,3.30,0.00,2702.30,31.40,332.90,2273.90,64.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1971,28.40,21.30,63.00,239.80,244.50,757.60,599.50,542.00,375.40,328.70,24.80,1.90,3226.80,49.70,547.40,2274.40,355.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,1972,9.40,41.60,52.10,134.30,287.50,457.20,590.30,335.10,407.10,86.80,12.30,0.90,2414.60,51.00,473.90,1789.70,100.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1973,13.80,35.90,40.80,82.90,324.30,679.80,426.50,424.70,474.10,281.30,16.60,3.90,2804.60,49.70,448.00,2005.10,301.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1974,19.10,2.50,94.40,210.80,339.00,508.10,826.80,673.70,480.80,175.00,3.00,8.30,3341.60,21.60,644.20,2489.40,186.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1975,20.40,29.90,15.60,83.70,251.10,493.20,808.20,263.80,515.70,174.60,1.00,6.60,2663.60,50.20,350.40,2080.80,182.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1976,8.80,51.00,27.30,112.80,303.50,649.20,531.90,671.70,288.00,113.10,35.50,1.20,2793.90,59.70,443.60,2140.80,149.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1977,6.60,16.00,67.60,245.60,308.10,466.00,502.90,627.80,316.00,263.70,60.80,25.30,2906.50,22.60,621.30,1912.70,349.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1978,14.70,17.90,49.30,136.70,313.30,515.50,545.20,274.00,376.50,62.90,61.10,10.80,2377.80,32.60,499.20,1711.10,134.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1979,8.10,26.80,15.10,100.60,142.00,261.70,741.70,432.40,427.00,286.50,31.70,38.10,2511.70,34.90,257.70,1862.90,356.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1980,11.60,44.80,77.30,130.40,300.10,485.90,774.40,692.50,477.50,151.20,0.90,2.00,3148.60,56.40,507.80,2430.40,154.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,48.80,23.00,77.80,185.60,273.70,468.60,833.10,540.90,453.20,38.10,9.20,17.30,2969.30,71.80,537.10,2295.90,64.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,0.20,9.90,47.00,125.60,174.50,499.00,749.50,305.50,341.60,54.10,20.00,10.60,2337.70,10.10,347.10,1895.70,84.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,26.70,56.90,35.30,87.70,335.30,557.90,758.40,295.60,535.80,125.10,3.20,20.80,2838.80,83.70,458.30,2147.60,149.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,29.30,11.30,42.60,127.30,360.10,474.60,737.20,364.80,405.50,179.10,5.10,11.50,2748.40,40.60,530.00,1982.10,195.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,2.20,30.50,43.20,69.50,358.60,532.70,907.40,372.70,464.50,211.90,17.40,27.30,3037.90,32.80,471.20,2277.30,256.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,1.30,5.80,7.90,122.40,152.10,436.40,545.40,363.20,493.90,215.10,15.50,6.40,2365.40,7.10,282.40,1838.90,237.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,2.80,35.30,79.80,152.70,148.00,451.00,791.90,836.60,530.30,150.30,5.60,1.20,3185.50,38.10,380.60,2609.80,157.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,6.80,24.60,71.20,96.50,268.80,304.90,831.70,990.50,446.60,76.00,18.40,5.50,3141.40,31.40,436.50,2573.60,99.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,21.00,41.60,45.80,58.10,358.40,551.30,629.80,407.80,593.60,98.90,30.70,17.60,2854.60,62.60,462.20,2182.50,147.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3.80,109.90,80.10,158.30,358.20,554.70,814.10,916.60,440.60,115.00,0.40,13.70,3565.30,113.60,596.60,2726.00,129.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,41.50,24.20,45.80,102.70,283.70,691.40,592.60,500.90,689.50,67.80,1.70,30.40,3072.40,65.70,432.30,2474.40,99.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,10.00,46.70,26.00,84.00,253.40,328.10,736.30,458.00,276.40,125.50,5.00,9.50,2358.80,56.70,363.40,1798.80,140.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,37.60,35.20,58.80,136.90,320.50,449.60,723.90,521.60,352.20,228.80,28.40,2.40,2895.90,72.90,516.20,2047.30,259.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,49.60,55.00,114.10,126.60,243.30,388.00,357.30,396.10,302.10,84.30,8.50,2.20,2127.30,104.60,484.10,1443.60,95.00
SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,17.90,41.10,50.60,84.20,349.60,859.00,775.30,539.20,638.50,99.70,88.60,14.00,3557.80,59.00,484.50,2812.00,202.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,30.90,34.20,59.50,85.00,401.70,334.60,863.60,545.10,337.90,107.30,0.40,0.00,2800.30,65.10,546.10,2081.30,107.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,18.90,31.30,76.40,119.50,166.90,613.30,488.10,479.00,443.90,41.30,16.30,56.50,2551.40,50.20,362.90,2024.20,114.10
SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,13.60,37.00,125.10,154.10,254.20,653.00,854.60,860.40,478.90,209.10,13.10,2.10,3655.10,50.50,533.40,2846.80,224.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,8.70,6.20,17.90,156.00,335.40,550.50,831.70,751.60,404.10,246.00,10.70,4.50,3323.30,14.90,509.30,2537.90,261.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,10.70,36.20,55.10,185.10,326.50,649.60,574.30,498.10,465.80,82.90,22.60,1.20,2908.00,46.90,566.60,2187.80,106.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,4.00,20.50,50.20,134.80,347.20,472.20,399.00,424.50,434.90,282.80,36.60,5.90,2612.60,24.50,532.20,1730.50,325.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,30.10,10.00,95.60,237.10,181.70,407.20,743.30,406.60,340.10,75.70,8.70,10.80,2547.00,40.10,514.40,1897.20,95.20
SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,17.00,79.20,90.10,171.40,211.70,516.60,703.00,354.00,321.40,223.00,16.40,19.20,2723.30,96.30,473.30,1895.10,258.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,19.90,11.50,40.50,163.50,287.50,489.50,739.50,356.40,394.70,198.40,9.00,4.40,2714.70,31.40,491.50,1980.10,211.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,19.50,21.00,132.10,155.50,254.00,446.50,704.30,564.50,229.90,271.10,8.80,0.50,2807.70,40.60,541.60,1945.10,280.40
SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,0.70,17.00,39.80,119.30,270.50,446.20,470.20,295.00,456.80,118.40,20.30,7.90,2262.10,17.70,429.60,1668.20,146.60
SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,3.10,81.10,46.60,160.10,215.10,485.10,686.30,412.40,458.60,79.50,8.80,2.00,2638.90,84.20,421.70,2042.50,90.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,33.20,22.10,79.80,141.80,171.40,526.50,657.70,636.30,296.70,97.90,16.90,9.50,2689.90,55.30,393.00,2117.30,124.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,6.00,40.30,55.00,115.20,308.70,350.60,456.10,568.40,174.60,235.10,9.10,5.60,2324.60,46.30,478.90,1549.60,249.80
SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,5.60,19.60,77.60,176.60,335.90,558.10,593.40,461.30,308.10,66.20,7.90,2.20,2612.30,25.20,590.00,1920.80,76.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,8.50,19.90,71.20,135.00,247.80,419.80,612.30,470.30,356.30,46.70,26.70,4.30,2418.70,28.40,453.90,1858.60,77.70
SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,15.30,13.90,45.50,159.80,202.40,604.20,684.50,332.70,434.70,119.40,12.50,7.40,2632.20,29.20,407.70,2056.00,139.30
SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,3.00,23.60,32.10,114.70,296.50,404.90,588.40,416.30,308.00,199.80,16.10,2.70,2406.10,26.70,443.40,1717.60,218.50
SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,0.20,26.60,37.70,47.90,308.60,543.20,384.60,563.30,371.50,31.20,5.30,2.40,2322.60,26.90,394.20,1862.60,38.90
SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,15.70,15.00,64.80,149.00,304.60,508.20,393.30,626.60,354.90,53.60,23.80,9.00,2518.60,30.70,518.50,1883.00,86.40
