SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
TELANGANA,1940,0.00,0.50,11.40,33.60,91.40,128.50,345.80,281.50,94.70,64.90,22.20,8.10,1082.60,0.50,136.40,850.60,95.10
TELANGANA,1941,16.60,3.30,4.80,4.80,17.50,121.40,87.90,149.90,137.50,49.60,0.70,0.40,594.40,19.90,27.20,496.70,50.70
TELANGANA,1942,0.00,23.00,0.20,31.70,30.90,160.00,250.10,277.30,107.40,20.90,3.90,1.60,906.90,23.00,62.70,794.70,26.40
TELANGANA,1943,15.20,0.60,1.70,34.40,26.90,180.40,179.30,133.40,262.20,62.70,2.60,0.00,899.30,15.80,62.90,755.30,65.20
TELANGANA,1944,0.00,13.70,82.30,5.40,15.70,114.50,224.10,142.40,207.70,131.90,22.70,0.00,960.50,13.70,103.40,688.70,154.70
TELANGANA,1945,4.30,0.00,0.00,39.00,11.20,144.50,332.10,238.40,159.10,94.10,4.80,0.00,1027.40,4.30,50.30,874.00,98.90
TELANGANA,1946,0.00,15.90,5.20,21.70,14.50,152.10,287.20,149.50,85.00,30.70,57.50,3.60,822.80,15.90,41.30,673.90,91.80
TELANGANA,1947,13.40,18.00,3.30,1.80,10.80,59.90,273.30,315.50,248.30,35.30,16.20,9.70,1005.50,31.40,15.90,897.00,61.10
TELANGANA,1948,3.70,4.60,5.10,20.00,15.00,71.40,239.30,165.40,242.50,25.00,123.00,0.00,915.00,8.30,40.10,718.60,148.00
TELANGANA,1949,0.50,0.00,2.40,13.80,67.90,152.00,335.50,173.60,198.10,94.60,0.20,0.00,1038.60,0.60,84.10,859.20,94.80
TELANGANA,1950,0.00,34.70,14.20,0.20,11.60,78.40,222.70,118.50,254.10,21.80,4.70,0.50,761.30,34.70,25.90,673.70,26.90
TELANGANA,1951,0.00,0.00,56.10,20.10,31.10,116.80,356.00,151.70,103.90,64.40,0.70,0.00,900.80,0.00,107.30,728.30,65.10
TELANGANA,1952,0.50,16.40,0.80,12.40,32.50,80.10,205.10,148.90,137.70,88.30,0.20,6.90,729.70,16.90,45.60,571.90,95.30
TELANGANA,1953,5.10,0.00,3.00,26.80,0.70,224.00,200.90,364.50,269.50,175.80,1.70,0.00,1272.10,5.10,30.50,1058.90,177.50
TELANGANA,1954,0.00,0.00,13.20,4.30,14.40,105.30,300.40,192.50,252.90,44.20,0.00,1.20,928.40,0.00,31.90,851.20,45.40
TELANGANA,1955,1.00,0.00,2.90,9.80,27.80,230.30,259.90,300.10,249.70,116.20,5.50,0.00,1203.20,1.00,40.50,1040.00,121.70
TELANGANA,1956,0.70,1.50,1.90,5.90,52.90,220.10,393.80,133.30,156.90,94.50,59.10,0.00,1120.50,2.20,60.60,904.10,153.50
TELANGANA,1957,0.00,7.70,23.70,33.40,18.60,157.90,206.90,358.50,100.90,75.60,0.00,0.00,983.20,7.70,75.80,824.10,75.60
TELANGANA,1958,2.10,4.90,10.00,24.70,14.10,72.90,407.50,351.70,135.20,69.80,20.90,0.00,1113.90,7.10,48.80,967.30,90.80
TELANGANA,1959,1.00,0.40,0.00,4.00,16.30,163.70,403.20,348.30,212.80,68.60,4.20,1.70,1224.10,1.40,20.30,1128.00,74.50
TELANGANA,1960,0.70,0.00,32.90,4.10,21.90,223.90,203.60,82.10,197.50,59.40,12.00,1.40,839.50,0.70,58.80,707.10,72.80
TELANGANA,1961,0.80,6.10,2.70,11.80,46.10,142.20,368.30,209.20,144.50,188.30,26.40,0.20,1146.50,6.90,60.60,864.10,215.00
TELANGANA,1962,0.20,25.10,2.10,47.00,20.30,84.50,270.50,264.10,289.60,62.50,38.60,34.20,1138.70,25.30,69.40,908.70,135.40
TELANGANA,1963,0.00,0.30,4.00,35.50,9.00,179.50,214.70,372.70,103.30,91.20,0.00,0.00,1010.10,0.30,48.50,870.10,91.20
TELANGANA,1964,0.00,0.20,5.50,2.10,0.70,109.10,186.30,232.30,302.40,41.70,7.20,0.00,887.50,0.20,8.30,830.10,48.90
TELANGANA,1965,2.70,0.80,4.40,6.80,2.70,124.30,318.60,152.20,166.20,0.10,0.00,0.00,778.90,3.50,13.90,761.30,0.10
TELANGANA,1966,19.80,0.00,2.60,7.90,2.70,67.20,294.00,216.30,254.40,39.50,34.90,31.70,970.90,19.80,13.20,831.90,106.10
TELANGANA,1967,0.30,0.00,62.70,8.50,1.10,166.70,320.80,183.70,139.40,5.60,0.20,53.10,942.10,0.30,72.30,810.60,58.80
TELANGANA,1968,16.50,15.00,35.10,16.00,7.40,87.60,188.60,52.30,231.40,82.70,15.80,0.10,748.70,31.50,58.50,560.00,98.70
TELANGANA,1969,2.20,0.00,1.40,9.60,53.30,103.20,265.50,186.40,278.80,56.10,64.40,26.20,1047.10,2.20,64.30,833.90,146.70
TELANGANA,1970,6.90,0.70,4.50,22.50,45.80,205.50,135.60,345.80,176.10,26.80,0.00,0.00,970.30,7.60,72.80,863.00,26.80
TELANGANA,1971,7.30,7.50,6.30,6.90,37.80,139.90,114.10,144.30,97.20,167.90,0.00,0.00,729.10,14.80,51.00,495.40,167.90
TELANGANA,1972,0.00,14.60,0.10,12.70,12.20,162.80,183.90,93.90,71.30,64.80,49.70,4.80,670.70,14.60,24.90,511.90,119.40
TELANGANA,1973,0.00,0.00,1.70,5.50,6.40,110.50,239.40,367.00,83.50,223.00,5.30,0.10,1042.50,0.00,13.70,800.40,228.40
TELANGANA,1974,0.00,0.00,1.80,7.00,32.90,111.10,113.10,171.90,124.80,261.60,6.00,0.00,830.40,0.00,41.70,521.00,267.60
TELANGANA,1975,12.90,10.50,7.70,3.00,21.80,138.80,269.40,194.00,347.00,204.90,5.70,0.00,1215.80,23.40,32.60,949.20,210.60
TELANGANA,1976,0.20,0.00,1.00,25.60,10.70,85.70,471.70,277.30,123.40,5.60,34.50,0.00,1035.60,0.20,37.30,958.00,40.10
TELANGANA,1977,0.00,0.00,2.40,8.00,42.30,97.40,253.10,240.00,70.90,51.00,36.70,6.70,808.60,0.00,52.60,661.50,94.50
TELANGANA,1978,30.70,19.10,5.90,20.60,23.00,261.60,376.50,376.70,116.00,50.10,31.60,0.00,1311.70,49.80,49.50,1130.80,81.70
TELANGANA,1979,9.80,22.80,1.20,12.60,48.70,145.90,156.40,131.80,200.00,15.70,39.50,7.30,791.70,32.70,62.50,634.00,62.50
TELANGANA,1980,0.00,0.00,5.30,15.50,8.30,219.60,210.10,294.50,145.60,5.00,2.40,16.20,922.60,0.00,29.10,869.90,23.60
TELANGANA,1981,10.30,0.00,26.20,11.70,40.10,187.20,227.50,310.20,285.20,42.50,0.80,2.10,1143.50,10.30,77.90,1010.00,45.30
TELANGANA,1982,5.70,0.00,4.20,22.20,37.10,123.80,265.60,184.10,174.40,100.80,15.30,0.00,933.20,5.80,63.60,747.80,116.10
TELANGANA,1983,0.00,4.20,1.70,3.90,38.40,158.80,301.50,416.80,378.20,185.40,1.00,7.50,1497.50,4.20,43.90,1255.40,194.00
TELANGANA,1984,7.30,8.10,4.70,11.40,3.50,104.90,277.80,119.80,111.80,91.10,2.20,0.00,742.80,15.50,19.70,614.40,93.30
TELANGANA,1985,5.70,0.00,4.70,15.50,13.60,181.40,223.80,160.80,70.00,108.00,0.00,2.30,785.90,5.70,33.90,636.10,110.30
TELANGANA,1986,29.40,60.30,1.90,21.50,9.10,115.50,234.90,406.80,65.60,24.60,20.40,17.30,1007.30,89.70,32.50,822.80,62.30
TELANGANA,1987,15.30,1.00,18.40,9.50,30.50,133.10,275.00,221.60,60.10,94.70,116.00,1.80,976.90,16.20,58.30,689.80,212.50
TELANGANA,1988,0.00,6.50,1.10,26.60,3.40,135.80,656.20,341.70,313.40,50.50,2.40,7.20,1544.90,6.50,31.10,1447.20,60.10
TELANGANA,1989,0.00,0.00,39.20,1.90,4.90,238.50,406.00,277.70,165.40,17.40,1.40,8.60,1161.00,0.00,45.90,1087.60,27.40
TELANGANA,1990,4.20,4.10,35.20,1.00,159.80,245.10,180.20,471.10,132.10,180.20,12.40,0.10,1425.70,8.30,196.10,1028.60,192.70
TELANGANA,1991,21.70,4.10,8.90,21.60,34.40,194.50,268.80,122.00,100.80,29.40,36.80,6.00,849.10,25.80,65.00,686.20,72.20
TELANGANA,1992,4.80,0.00,2.50,10.70,20.60,180.50,180.50,271.80,99.00,47.00,46.10,0.00,863.50,4.80,33.90,731.80,93.10
TELANGANA,1993,4.90,2.00,12.90,13.10,29.40,83.90,291.80,146.40,187.00,100.90,0.10,13.20,885.60,7.00,55.30,709.00,114.20
TELANGANA,1994,8.60,12.50,0.00,21.50,20.40,115.30,308.20,256.30,53.90,143.00,36.20,0.00,975.70,21.10,41.80,733.60,179.20
TELANGANA,1995,98.70,0.50,22.00,16.00,35.60,135.40,282.10,209.20,141.10,332.70,12.60,0.00,1286.00,99.30,73.60,767.90,345.30
TELANGANA,1996,0.00,7.90,4.70,31.10,13.60,115.90,264.10,295.90,160.20,72.40,13.20,7.80,986.80,7.90,49.40,836.10,93.40
TELANGANA,1997,22.60,0.90,20.20,43.40,21.30,85.50,156.70,154.50,169.10,87.90,46.90,46.90,856.00,23.50,84.90,565.90,181.70
TELANGANA,1998,5.20,22.20,15.20,15.50,27.90,149.40,264.00,290.50,209.30,79.40,14.50,0.00,1093.00,27.30,58.50,913.20,93.90
TELANGANA,1999,0.00,9.30,4.60,1.70,74.80,141.60,205.20,190.90,177.60,55.70,2.20,0.00,863.80,9.30,81.20,715.40,58.00
TELANGANA,2000,0.60,16.80,1.00,16.30,48.80,253.20,220.90,420.50,70.70,20.20,6.40,2.50,1078.00,17.50,66.10,965.30,29.10
TELANGANA,2001,8.50,0.00,21.50,37.30,7.50,183.90,123.80,266.80,119.90,135.60,17.40,0.00,922.30,8.50,66.40,694.30,153.10
TELANGANA,2002,18.80,10.10,7.60,7.70,32.00,143.20,91.70,321.70,52.40,76.20,3.90,0.00,765.30,28.90,47.30,609.00,80.10
TELANGANA,2003,0.00,10.70,21.90,14.00,7.90,112.60,312.20,266.50,103.20,101.70,7.30,5.30,963.20,10.70,43.80,794.50,114.20
TELANGANA,2004,34.40,17.90,9.30,25.90,34.60,64.60,216.70,117.70,110.10,30.60,5.30,0.00,667.00,52.20,69.80,509.10,35.90
TELANGANA,2005,43.40,14.10,14.60,23.80,19.70,115.10,400.30,126.90,246.30,136.10,3.90,18.80,1163.10,57.50,58.20,888.50,158.80
TELANGANA,2006,0.00,0.00,42.70,38.60,46.10,104.80,169.50,308.20,280.20,28.10,34.70,0.00,1053.00,0.00,127.50,862.70,62.80
TELANGANA,2007,0.00,0.00,0.10,0.10,9.20,176.60,134.60,206.60,262.30,40.80,13.00,0.00,843.30,0.00,9.40,780.20,53.80
TELANGANA,2008,0.20,18.60,108.60,15.70,4.90,132.90,183.40,391.80,146.70,24.20,7.50,0.80,1035.30,18.80,129.30,854.80,32.50
TELANGANA,2009,0.00,0.00,2.10,4.50,13.10,85.80,118.40,192.30,149.70,69.50,29.60,1.20,666.30,0.00,19.80,546.20,100.30
TELANGANA,2010,10.30,5.30,1.50,5.60,24.90,127.00,395.50,308.10,249.80,98.70,40.50,9.30,1276.40,15.50,32.00,1080.40,148.50
TELANGANA,2011,0.00,11.90,2.60,25.60,9.30,83.90,268.20,225.90,107.60,13.90,4.20,0.00,753.10,11.90,37.40,685.60,18.10
TELANGANA,2012,6.70,0.00,0.20,14.00,8.40,124.40,300.30,229.90,202.40,83.60,38.70,0.00,1008.60,6.70,22.60,857.00,122.30
TELANGANA,2013,2.40,29.00,0.20,24.40,8.50,213.40,453.80,230.60,161.40,205.90,16.40,2.70,1348.70,31.40,33.00,1059.20,225.00
TELANGANA,2014,0.20,2.90,58.30,10.30,73.30,62.30,146.00,205.20,146.80,29.60,10.80,0.70,746.40,3.10,141.90,560.20,41.00
TELANGANA,2015,17.50,0.00,43.00,65.70,23.30,266.90,104.40,160.50,158.30,15.60,0.30,1.70,857.30,17.50,132.00,690.10,17.60
