SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
ARUNACHAL PRADESH,1930,64.40,84.30,202.50,565.40,148.90,720.90,376.20,1055.50,637.00,361.10,93.20,24.90,4334.10,148.70,916.80,2789.50,479.10
ARUNACHAL PRADESH,1931,61.30,189.70,231.60,502.70,277.70,1149.40,1399.90,337.70,480.70,157.40,37.80,46.20,4872.10,251.00,1012.00,3367.70,241.30
ARUNACHAL PRADESH,1932,70.20,110.30,105.50,282.70,661.60,1065.20,521.20,907.80,682.90,152.20,231.40,59.90,4850.90,180.50,1049.80,3177.10,443.50
ARUNACHAL PRADESH,1933,56.00,59.40,101.60,267.90,435.30,782.10,743.20,685.20,376.10,217.90,40.60,8.10,3773.30,115.40,804.80,2586.50,266.60
ARUNACHAL PRADESH,1934,84.90,88.30,128.30,595.10,454.50,1024.60,935.90,640.90,382.60,141.60,77.00,21.90,4575.70,173.20,1177.90,2984.00,240.60
ARUNACHAL PRADESH,1935,18.10,143.60,169.70,211.20,299.90,1147.10,489.90,968.80,631.60,21.80,44.40,27.40,4173.70,161.80,680.90,3237.50,93.60
ARUNACHAL PRADESH,1936,105.90,175.20,151.70,374.70,295.70,833.10,1132.80,668.40,584.30,216.50,122.80,127.60,4788.90,281.10,822.20,3218.60,467.00
ARUNACHAL PRADESH,1937,19.90,105.60,91.20,261.00,399.00,456.40,611.60,816.90,339.70,239.80,16.70,17.30,3375.10,125.50,751.20,2224.60,273.80
ARUNACHAL PRADESH,1938,144.80,121.60,340.50,395.30,306.50,1511.30,1355.10,790.80,877.30,220.60,59.70,5.60,6129.00,266.40,1042.30,4534.50,285.80
ARUNACHAL PRADESH,1939,13.60,140.50,112.70,388.10,314.60,1132.50,838.50,310.20,476.40,157.60,6.20,7.70,3898.70,154.20,815.50,2757.60,171.40
ARUNACHAL PRADESH,1940,12.70,168.50,381.80,133.90,480.50,511.00,1067.90,340.50,791.40,154.60,12.40,44.30,4099.30,181.20,996.20,2710.70,211.30
ARUNACHAL PRADESH,1941,37.40,101.70,157.90,245.40,652.40,518.10,935.90,729.20,687.00,89.70,19.60,45.90,4220.20,139.10,1055.70,2870.30,155.20
ARUNACHAL PRADESH,1942,15.80,164.90,277.80,272.40,618.90,1182.60,457.50,438.90,357.60,8.70,32.10,1.10,3828.20,180.70,1169.10,2436.60,41.90
ARUNACHAL PRADESH,1943,164.50,46.30,286.30,322.60,656.60,712.30,688.10,501.00,727.70,155.40,43.00,22.80,4326.70,210.80,1265.40,2629.20,221.30
ARUNACHAL PRADESH,1944,73.10,67.00,128.40,179.90,664.60,935.90,483.60,307.40,656.10,334.80,26.00,47.50,3904.30,140.10,972.90,2383.00,408.40
ARUNACHAL PRADESH,1945,43.40,107.80,151.30,282.90,366.00,420.20,960.00,771.30,328.60,187.70,1.30,28.70,3649.30,151.20,800.20,2480.10,217.70
ARUNACHAL PRADESH,1946,1.80,73.20,141.70,238.30,631.20,448.60,1212.20,478.70,540.40,215.90,25.40,3.80,4011.20,75.10,1011.20,2679.90,245.10
ARUNACHAL PRADESH,1947,37.80,68.50,158.60,460.20,494.40,650.20,1245.00,417.90,503.80,297.30,9.50,25.90,4369.10,106.30,1113.20,2816.90,332.60
ARUNACHAL PRADESH,1948,35.60,119.50,136.10,441.10,1168.60,889.50,2362.80,603.30,350.40,150.10,52.70,21.40,6331.10,155.10,1745.80,4206.00,224.20
ARUNACHAL PRADESH,1949,80.10,88.10,287.40,436.90,567.20,943.90,1002.00,672.60,482.00,224.90,39.60,50.10,4874.70,168.10,1291.50,3100.50,314.60
ARUNACHAL PRADESH,1950,38.60,92.80,205.80,425.20,274.20,NA,377.60,241.80,285.80,356.00,49.50,43.90,NA,131.40,905.20,NA,449.40
ARUNACHAL PRADESH,1951,31.80,65.30,309.90,441.00,344.50,757.80,554.70,278.50,383.70,101.80,46.20,39.10,3354.20,97.10,1095.30,1974.70,187.10
ARUNACHAL PRADESH,1952,17.20,24.50,189.60,151.50,235.10,276.80,320.60,481.10,368.20,257.90,43.90,29.70,2396.10,41.70,576.20,1446.70,331.50
ARUNACHAL PRADESH,1953,56.40,106.90,236.00,214.90,314.90,409.90,512.50,245.30,449.80,NA,10.40,23.40,NA,163.30,765.80,1617.50,NA
ARUNACHAL PRADESH,1957,NA,NA,NA,246.90,448.90,608.10,1219.40,542.60,505.80,146.60,17.10,40.60,NA,NA,NA,2875.90,204.30
ARUNACHAL PRADESH,1958,98.40,67.50,32.90,138.50,698.60,511.20,457.70,1664.60,705.20,669.40,2.50,17.00,5063.50,165.90,870.00,3338.70,688.90
ARUNACHAL PRADESH,1959,83.20,137.90,104.50,146.40,671.80,812.90,1137.70,333.20,508.80,247.00,12.10,0.00,4195.50,221.10,922.70,2792.60,259.10
ARUNACHAL PRADESH,1960,8.00,26.80,53.20,137.10,210.70,653.90,1296.80,251.30,1034.80,13.00,13.40,10.40,3709.40,34.80,401.00,3236.80,36.80
ARUNACHAL PRADESH,1961,50.00,204.20,289.60,181.00,492.30,595.50,738.30,547.90,256.20,260.50,57.10,3.90,3676.50,254.20,962.90,2137.90,321.50
ARUNACHAL PRADESH,1962,37.20,87.10,45.10,250.30,601.90,1088.80,758.10,1405.90,222.40,255.60,NA,NA,NA,124.30,897.30,3475.20,NA
ARUNACHAL PRADESH,1963,14.60,35.20,168.60,262.60,346.40,755.40,817.40,1199.30,366.40,136.40,20.00,15.70,4138.00,49.80,777.60,3138.50,172.10
ARUNACHAL PRADESH,1964,55.40,90.30,81.10,219.70,286.40,1432.80,1506.10,492.10,465.10,246.20,12.20,71.90,4959.30,145.70,587.20,3896.10,330.30
ARUNACHAL PRADESH,1965,37.40,120.70,103.70,254.40,306.90,404.70,315.80,351.30,172.90,51.50,72.60,4.90,2196.80,158.10,665.00,1244.70,129.00
ARUNACHAL PRADESH,1966,22.40,91.50,98.40,180.20,177.90,473.20,432.70,411.60,197.60,78.90,39.00,6.30,2209.60,113.80,456.50,1515.10,124.20
ARUNACHAL PRADESH,1967,13.30,45.50,147.90,96.60,164.00,253.10,434.50,220.80,212.80,58.50,10.00,11.50,1668.50,58.80,408.50,1121.20,80.00
ARUNACHAL PRADESH,1968,54.20,41.40,135.90,117.60,307.20,510.10,404.80,227.50,243.50,75.80,12.50,8.40,2139.00,95.70,560.70,1385.90,96.80
ARUNACHAL PRADESH,1969,19.20,10.00,33.80,127.00,202.30,412.30,405.10,333.90,241.40,42.90,34.80,15.10,1877.70,29.20,363.10,1392.70,92.80
ARUNACHAL PRADESH,1970,49.20,78.80,57.40,108.80,213.40,409.60,377.90,245.40,287.40,138.60,6.90,0.00,1973.40,128.00,379.70,1320.20,145.50
ARUNACHAL PRADESH,1971,56.00,67.80,47.10,121.80,222.40,446.00,385.50,288.20,239.60,235.10,67.80,7.30,2184.50,123.80,391.30,1359.30,310.20
ARUNACHAL PRADESH,1972,39.20,114.20,108.30,231.50,299.50,314.40,438.30,270.70,334.50,83.30,25.90,21.50,2281.30,153.50,639.30,1357.90,130.70
ARUNACHAL PRADESH,1973,136.40,147.10,82.30,215.30,256.50,571.10,284.80,271.30,258.30,110.20,88.90,35.40,2457.50,283.50,554.00,1385.50,234.40
ARUNACHAL PRADESH,1974,130.90,95.40,127.80,272.60,248.30,466.70,648.90,446.80,461.20,121.10,14.00,30.30,3063.90,226.30,648.70,2023.50,165.40
ARUNACHAL PRADESH,1975,17.30,76.90,101.70,165.10,188.00,268.50,427.00,185.20,297.00,451.60,21.50,13.60,2213.30,94.20,454.80,1177.70,486.60
ARUNACHAL PRADESH,1976,8.90,112.90,168.00,229.30,210.70,506.30,375.40,357.40,177.50,139.70,87.90,45.60,2419.50,121.80,608.00,1416.70,273.10
ARUNACHAL PRADESH,1977,71.20,133.50,209.30,560.20,417.80,543.50,484.70,610.10,311.90,213.50,141.00,77.70,3774.30,204.60,1187.30,1950.20,432.20
ARUNACHAL PRADESH,1978,37.10,82.20,150.60,216.40,345.60,577.20,357.50,172.40,310.40,133.00,146.10,2.50,2531.00,119.30,712.60,1417.40,281.60
ARUNACHAL PRADESH,1979,47.40,81.60,138.20,158.80,210.30,239.40,665.40,296.90,417.50,409.60,27.40,81.20,2773.60,129.00,507.20,1619.20,518.30
ARUNACHAL PRADESH,1980,65.60,130.40,251.40,372.00,245.50,530.90,514.10,544.70,367.40,185.40,7.80,0.20,3215.30,195.90,868.90,1957.10,193.30
ARUNACHAL PRADESH,1981,93.10,136.10,255.20,197.40,285.00,494.90,549.30,360.60,262.60,71.80,29.30,55.50,2790.90,229.20,737.60,1667.40,156.70
ARUNACHAL PRADESH,1982,6.40,100.40,151.20,335.30,241.40,429.80,593.00,197.00,526.60,82.30,53.80,62.20,2779.50,106.80,727.90,1746.40,198.30
ARUNACHAL PRADESH,1983,65.40,171.10,217.60,351.20,301.90,551.00,563.20,389.90,476.40,191.70,14.90,40.80,3335.30,236.50,870.70,1980.60,247.40
ARUNACHAL PRADESH,1984,98.10,42.80,166.90,389.30,448.70,417.30,671.00,309.20,455.50,184.10,5.70,89.50,3278.00,140.80,1004.90,1853.00,279.30
ARUNACHAL PRADESH,1985,54.10,81.00,255.60,347.10,345.50,506.00,657.80,326.30,502.20,116.60,25.40,48.80,3266.20,135.00,948.20,1992.20,190.70
ARUNACHAL PRADESH,1986,19.30,90.10,122.80,335.30,101.80,402.50,453.70,355.30,387.60,176.60,36.60,14.00,2495.60,109.50,559.80,1599.10,227.20
ARUNACHAL PRADESH,1987,3.70,72.50,147.70,352.00,230.80,501.50,754.90,558.80,646.60,101.10,24.10,39.60,3433.20,76.20,730.40,2461.90,164.80
ARUNACHAL PRADESH,1988,50.90,118.30,250.70,278.90,535.90,287.00,868.10,815.60,486.30,416.40,34.20,13.10,4155.30,169.20,1065.40,2457.00,463.60
ARUNACHAL PRADESH,1989,52.60,171.90,92.90,388.70,239.70,484.20,640.70,305.30,526.50,281.70,77.90,19.60,3281.60,224.50,721.20,1956.80,379.10
ARUNACHAL PRADESH,1990,54.80,112.40,149.00,289.90,366.20,857.20,534.00,352.80,625.50,240.60,2.00,19.70,3604.00,167.20,805.10,2369.50,262.30
ARUNACHAL PRADESH,1991,24.90,86.00,110.70,193.30,423.70,608.30,607.70,603.40,484.50,189.00,22.20,80.80,3434.40,110.90,727.70,2303.90,291.90
ARUNACHAL PRADESH,1992,33.20,128.90,184.60,196.40,239.20,522.90,557.20,294.30,328.20,201.50,11.50,8.90,2707.00,162.10,620.30,1702.70,221.80
ARUNACHAL PRADESH,1993,95.70,125.40,134.40,130.60,408.30,569.50,619.20,691.90,323.10,228.60,14.70,7.50,3348.90,221.10,673.30,2203.70,250.80
ARUNACHAL PRADESH,1994,48.20,72.60,215.30,232.10,382.90,416.10,233.00,280.20,225.00,161.60,14.10,6.20,2287.40,120.80,830.30,1154.40,181.90
ARUNACHAL PRADESH,1995,20.60,79.90,84.30,198.80,363.90,686.90,714.50,328.80,425.10,82.40,51.00,32.60,3068.80,100.50,647.10,2155.20,166.00
ARUNACHAL PRADESH,1996,35.70,56.20,163.60,171.40,398.20,316.20,593.00,372.10,191.20,212.50,9.10,1.40,2520.50,91.80,733.10,1472.50,223.00
ARUNACHAL PRADESH,1997,26.20,68.50,158.50,94.70,212.60,548.00,395.20,237.00,403.50,58.50,45.90,26.30,2274.90,94.60,465.80,1583.70,130.70
ARUNACHAL PRADESH,1998,26.70,78.80,193.60,125.00,275.00,839.80,823.80,807.00,236.80,187.20,20.50,2.50,3616.70,105.60,593.60,2707.40,210.20
ARUNACHAL PRADESH,1999,7.90,6.10,40.40,159.60,343.20,450.00,376.90,438.10,254.00,207.90,28.30,4.30,2316.60,14.00,543.20,1519.00,240.40
ARUNACHAL PRADESH,2000,54.10,47.10,139.90,293.80,267.20,459.80,395.40,387.40,407.40,81.30,53.90,9.60,2596.80,101.20,700.80,1650.00,144.80
ARUNACHAL PRADESH,2001,53.10,66.60,134.90,229.90,195.60,277.20,302.60,279.90,288.10,173.80,19.30,14.90,2036.00,119.70,560.50,1147.80,208.00
ARUNACHAL PRADESH,2002,74.20,37.20,126.30,248.20,197.10,396.80,604.00,290.70,257.90,94.00,45.00,17.90,2389.20,111.40,571.60,1549.40,156.90
ARUNACHAL PRADESH,2003,22.90,83.20,109.60,182.00,173.50,424.30,645.30,327.20,259.90,182.60,25.00,16.20,2451.80,106.10,465.20,1656.60,223.90
ARUNACHAL PRADESH,2004,38.00,39.10,175.50,210.20,298.70,402.90,654.30,243.00,278.50,184.80,5.60,15.20,2545.70,77.10,684.30,1578.70,205.60
ARUNACHAL PRADESH,2005,48.40,167.60,229.50,195.30,179.80,269.30,430.80,400.00,243.60,139.30,28.60,3.30,2335.50,216.00,604.60,1343.70,171.20
ARUNACHAL PRADESH,2006,6.00,103.70,63.30,202.70,321.70,520.40,382.20,227.60,263.20,77.20,69.70,21.70,2259.60,109.70,587.70,1393.50,168.70
ARUNACHAL PRADESH,2007,13.40,97.40,48.10,292.40,250.40,530.20,761.00,364.60,529.30,102.60,24.30,6.90,3020.70,110.80,590.90,2185.10,133.90
ARUNACHAL PRADESH,2008,76.70,39.70,122.60,192.40,185.00,423.60,456.10,439.30,189.70,115.10,1.70,2.60,2244.40,116.40,499.90,1508.70,119.40
ARUNACHAL PRADESH,2009,18.00,92.80,72.10,132.70,189.90,259.10,329.90,370.30,152.50,82.90,33.90,15.90,1749.90,110.80,394.70,1111.80,132.70
ARUNACHAL PRADESH,2010,0.60,13.20,237.80,466.90,312.70,509.90,378.00,321.50,444.20,97.70,58.90,14.20,2855.70,13.90,1017.50,1653.60,170.90
ARUNACHAL PRADESH,2011,40.00,51.30,174.50,240.80,219.60,288.40,531.40,277.60,286.70,51.90,16.20,15.20,2193.70,91.40,634.90,1384.20,83.30
ARUNACHAL PRADESH,2012,57.80,35.80,134.20,403.40,187.40,645.80,638.90,316.00,724.90,248.10,22.00,26.20,3440.30,93.60,724.90,2325.60,296.30
ARUNACHAL PRADESH,2013,18.50,40.50,115.10,175.10,335.80,290.00,329.60,230.20,316.10,164.10,13.30,14.60,2042.90,59.00,626.00,1165.90,192.00
ARUNACHAL PRADESH,2014,19.00,101.90,80.30,86.70,299.00,415.80,392.40,599.60,343.00,35.10,20.10,10.20,2403.20,120.90,466.00,1750.80,65.40
ARUNACHAL PRADESH,2015,30.80,47.50,97.50,287.10,238.90,637.90,329.30,595.50,374.20,65.20,33.80,29.80,2767.50,78.30,623.50,1936.90,128.80
